# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
reactome:R-HSA-6814070	-	-	reactome:R-HSA-6814064	-	-	reaction	R-HSA-6814086	16042553|14580338|15077113|15077114|16936697|12620188
reactome:R-HSA-5684816	-	-	uniprotkb:P43405	ENSEMBL:ENSG00000165025	EntrezGene:6850	complex	R-HSA-5684799	-
reactome:R-HSA-8938230	-	-	reactome:R-HSA-8938235	-	-	complex	R-HSA-8938236	20439113
reactome:R-HSA-5652152	-	-	ChEBI:16516	-	-	reaction	R-HSA-110311	24449906|19153606|8658138|8751446|21143968
uniprotkb:Q96RI0	ENSEMBL:ENSG00000127533	EntrezGene:9002	reactome:R-HSA-398072	-	-	reaction	R-HSA-396941	-
uniprotkb:P05556	ENSEMBL:ENSG00000150093	EntrezGene:3688	uniprotkb:Q9UKX5	ENSEMBL:ENSG00000137809	EntrezGene:22801	complex	R-HSA-215990	-
uniprotkb:P25713	ENSEMBL:ENSG00000087250	EntrezGene:4504	ChEBI:48775|ChEBI:48775	-	-	complex	R-HSA-5662584	15698955|11994011
uniprotkb:P48740	ENSEMBL:ENSG00000127241	EntrezGene:5648	uniprotkb:P48740	ENSEMBL:ENSG00000127241	EntrezGene:5648	complex	R-HSA-166693	11337510|18596036|10679061|17215869|16116205|17897951|11337510|15199963|20375619
reactome:R-HSA-8852300	-	-	uniprotkb:Q9NYZ3	ENSEMBL:ENSG00000075218	EntrezGene:51512	complex	R-HSA-8852295	23236459
uniprotkb:Q92569	ENSEMBL:ENSG00000117461	EntrezGene:8503	uniprotkb:P42338	ENSEMBL:ENSG00000051382	EntrezGene:5291	complex	R-HSA-1806237	-
uniprotkb:Q96S06	ENSEMBL:ENSG00000103227	EntrezGene:64788	uniprotkb:P11150	ENSEMBL:ENSG00000166035	EntrezGene:3990	complex	R-HSA-6785173	-
reactome:R-HSA-1253312	-	-	reactome:R-HSA-1252008	-	-	complex	R-HSA-1253326	-
reactome:R-HSA-5672718	-	-	reactome:R-HSA-5672703	-	-	complex	R-HSA-5672723	-
uniprotkb:P08575	ENSEMBL:ENSG00000262418	EntrezGene:5788	uniprotkb:Q92854	ENSEMBL:ENSG00000187764	EntrezGene:10507	reaction	R-HSA-373746	8955171|10648410
reactome:R-HSA-166832	-	-	reactome:R-HSA-173752	-	-	complex	R-HSA-174554	-
uniprotkb:P11142	ENSEMBL:ENSG00000109971	EntrezGene:3312	reactome:R-HSA-3371563	-	-	reaction	R-HSA-3371422	24012426|20072699
uniprotkb:Q9Y5Y7	ENSEMBL:ENSG00000133800	EntrezGene:10894	ChEBI:16336	-	-	reaction	R-HSA-2160915	10037799|17145755|15208308|9601098|18434317|8890751|1703543|1426053
uniprotkb:P01024	ENSEMBL:ENSG00000125730	EntrezGene:718	uniprotkb:P20023	ENSEMBL:ENSG00000117322	EntrezGene:1380	reaction	R-HSA-8852874	6230668
uniprotkb:P30044-2	ENSEMBL:ENSG00000126432	EntrezGene:25824	uniprotkb:P10599	ENSEMBL:ENSG00000136810	EntrezGene:7295	reaction	R-HSA-3341343	10514471|17519234|21385867
reactome:R-HSA-5655492	-	-	uniprotkb:Q9UBZ9	ENSEMBL:ENSG00000135945	EntrezGene:51455	complex	R-HSA-5655912	-
ChEBI:17504	-	-	uniprotkb:Q8TDV5	ENSEMBL:ENSG00000147262	EntrezGene:139760	complex	R-HSA-400482	-
uniprotkb:O15066	ENSEMBL:ENSG00000101350	EntrezGene:9371	uniprotkb:Q9Y496	ENSEMBL:ENSG00000131437	EntrezGene:11127	reaction	R-HSA-984708	-
uniprotkb:P10746	ENSEMBL:ENSG00000188690	EntrezGene:7390	ChEBI:16645	-	-	reaction	R-HSA-189488	3805019|7592565
uniprotkb:P05771	ENSEMBL:ENSG00000166501	EntrezGene:5579	ChEBI:17815	-	-	complex	R-HSA-5223297	-
uniprotkb:O95393	ENSEMBL:ENSG00000163217	EntrezGene:27302	uniprotkb:O95393	ENSEMBL:ENSG00000163217	EntrezGene:27302	complex	R-HSA-8957395	-
uniprotkb:P24387	ENSEMBL:ENSG00000145708	EntrezGene:1393	uniprotkb:P06850	ENSEMBL:ENSG00000147571	EntrezGene:1392	complex	R-HSA-8937605	-
reactome:R-HSA-196124	-	-	uniprotkb:P49675	ENSEMBL:ENSG00000147465	EntrezGene:6770	reaction	R-HSA-196126	25542846
uniprotkb:Q01860	ENSEMBL:ENSG00000204531|ENSEMBL:ENSG00000206454|ENSEMBL:ENSG00000229094|ENSEMBL:ENSG00000230336|ENSEMBL:ENSG00000233911|ENSEMBL:ENSG00000235068|ENSEMBL:ENSG00000237582	EntrezGene:5460	reactome:R-HSA-2888982	-	-	reaction	R-HSA-2972967	20505756|17068183|22215994|17506876|17567999|16153702|20526341|19829295
reactome:R-HSA-390580	-	-	reactome:R-HSA-390579	-	-	complex	R-HSA-390596	-
uniprotkb:P61073	ENSEMBL:ENSG00000121966	EntrezGene:7852	uniprotkb:P48061	ENSEMBL:ENSG00000107562	EntrezGene:6387	reaction	R-HSA-374214	16107333|9618518
uniprotkb:O75161	ENSEMBL:ENSG00000131697	EntrezGene:261734	uniprotkb:O15259	ENSEMBL:ENSG00000144061	EntrezGene:4867	complex	R-HSA-5626668	21565611
reactome:R-HSA-1250305	-	-	uniprotkb:P04626	ENSEMBL:ENSG00000141736	EntrezGene:2064	complex	R-HSA-8863838	-
uniprotkb:Q04727	ENSEMBL:ENSG00000106829	EntrezGene:7091	uniprotkb:Q14469	ENSEMBL:ENSG00000114315	EntrezGene:3280	complex	R-HSA-1911448	-
uniprotkb:Q99518	ENSEMBL:ENSG00000094963	EntrezGene:2327	ChEBI:18420	-	-	complex	R-HSA-217317	-
reactome:R-HSA-429703	-	-	uniprotkb:Q9Y5P4-2	ENSEMBL:ENSG00000113163	EntrezGene:10087	reaction	R-HSA-429732	18165232
reactome:R-HSA-205123	-	-	reactome:R-HSA-194364	-	-	complex	R-HSA-205018	-
ChEBI:29117	-	-	uniprotkb:P10275	ENSEMBL:ENSG00000169083	EntrezGene:367	complex	R-HSA-5618087	19389811|12514133|18066052|19389811|12514133|18066052|19389811|12514133|18066052|19389811|12514133|18066052
uniprotkb:O94855	ENSEMBL:ENSG00000150961	EntrezGene:9871	uniprotkb:Q15436	ENSEMBL:ENSG00000100934	EntrezGene:10484	complex	R-HSA-5694270	-
ChEBI:18290	-	-	uniprotkb:P21953	ENSEMBL:ENSG00000083123	EntrezGene:594	complex	R-HSA-70016	2188967|10745006|2188967|10745006|2188967|10745006
reactome:R-HSA-158176	-	-	reactome:R-HSA-158404	-	-	reaction	R-HSA-158251	12123826|14996700|28321|8344943|11830581
uniprotkb:P31946	ENSEMBL:ENSG00000166913	EntrezGene:7529	uniprotkb:P31946	ENSEMBL:ENSG00000166913	EntrezGene:7529	complex	R-HSA-2028645	17085597|11741534|17974916
reactome:R-HSA-390371	-	-	uniprotkb:Q8N8S7	ENSEMBL:ENSG00000154380	EntrezGene:55740	complex	R-HSA-376032	-
uniprotkb:Q9NWQ8	ENSEMBL:ENSG00000076641	EntrezGene:55824	uniprotkb:P41240	ENSEMBL:ENSG00000103653	EntrezGene:1445	complex	R-HSA-202297	-
reactome:R-HSA-5649881	-	-	uniprotkb:P27695	ENSEMBL:ENSG00000100823	EntrezGene:328	complex	R-HSA-110407	-
uniprotkb:Q96J02	ENSEMBL:ENSG00000078747	EntrezGene:83737	uniprotkb:Q15366	ENSEMBL:ENSG00000197111	EntrezGene:5094	complex	R-HSA-983459	-
reactome:R-HSA-421002	-	-	uniprotkb:O95782	ENSEMBL:ENSG00000196961	EntrezGene:160	reaction	R-HSA-421007	16055064
reactome:R-HSA-8985962	-	-	reactome:R-HSA-451911	-	-	complex	R-HSA-449785	15143194
uniprotkb:Q12981	ENSEMBL:ENSG00000113734	EntrezGene:662	uniprotkb:Q9NZ43	ENSEMBL:ENSG00000053501	EntrezGene:55850	complex	R-HSA-6811340	-
uniprotkb:P43146	ENSEMBL:ENSG00000187323	EntrezGene:1630	uniprotkb:Q9HD67	ENSEMBL:ENSG00000145555	-	reaction	R-HSA-593672	-
reactome:R-HSA-5683890	-	-	uniprotkb:Q92908	ENSEMBL:ENSG00000141448	EntrezGene:2627	complex	R-HSA-5685293	-
uniprotkb:P48058	ENSEMBL:ENSG00000152578	EntrezGene:2893	uniprotkb:P42262	ENSEMBL:ENSG00000120251	EntrezGene:2891	complex	R-HSA-416312	-
reactome:R-HSA-6802626	-	-	uniprotkb:P15056	ENSEMBL:ENSG00000157764	EntrezGene:673	complex	R-HSA-6802664	-
reactome:R-HSA-194043	-	-	uniprotkb:P25963	ENSEMBL:ENSG00000100906	EntrezGene:4792	complex	R-HSA-5607697	-
uniprotkb:O75474	ENSEMBL:ENSG00000181274	EntrezGene:23401	uniprotkb:P49841	ENSEMBL:ENSG00000082701	EntrezGene:2932	complex	R-HSA-1226052	12095675|11237732
uniprotkb:P35227	ENSEMBL:ENSG00000277258|ENSEMBL:ENSG00000278644	EntrezGene:7703	uniprotkb:Q8N488	ENSEMBL:ENSG00000163602	-	complex	R-HSA-9007669	11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983|11171983
uniprotkb:Q9NY47	ENSEMBL:ENSG00000007402	EntrezGene:9254	uniprotkb:O00555	ENSEMBL:ENSG00000141837	EntrezGene:773	complex	R-HSA-265601	-
uniprotkb:Q8IYJ0	ENSEMBL:ENSG00000139200	EntrezGene:196500	uniprotkb:Q8IYJ0	ENSEMBL:ENSG00000139200	EntrezGene:196500	complex	R-HSA-8862077	-
uniprotkb:O75496	ENSEMBL:ENSG00000112312	EntrezGene:51053	uniprotkb:Q9H211	ENSEMBL:ENSG00000167513	EntrezGene:81620	complex	R-HSA-156502	-
reactome:R-HSA-174666	-	-	ChEBI:17002	-	-	complex	R-HSA-174797	-
reactome:R-HSA-5629219	-	-	uniprotkb:Q8NDG6	ENSEMBL:ENSG00000156414	EntrezGene:122402	complex	R-HSA-5629214	-
uniprotkb:P27361	ENSEMBL:ENSG00000102882	EntrezGene:5595	reactome:R-HSA-6802656	-	-	complex	R-HSA-6802666	-
reactome:R-HSA-2888975	-	-	uniprotkb:Q9H9S0	ENSEMBL:ENSG00000111704	EntrezGene:79923	reaction	R-HSA-2972952	17068183|20925113|22855527|17506876|16153702|20526341|19829295
reactome:R-HSA-216024	-	-	reactome:R-HSA-2159874	-	-	complex	R-HSA-2396200	-
uniprotkb:O00541	ENSEMBL:ENSG00000100029	EntrezGene:23481	uniprotkb:Q9GZL7	ENSEMBL:ENSG00000138442	EntrezGene:55759	complex	R-HSA-6791214	17353269|17353269|16738141|16043514|17189298|22190735|17353269|16738141|16043514|17189298|22190735|17353269|16738141|16043514|17189298|22190735
reactome:R-HSA-5577066	-	-	uniprotkb:Q01668	ENSEMBL:ENSG00000157388	EntrezGene:776	complex	R-HSA-5577115	-
uniprotkb:Q86YN6	ENSEMBL:ENSG00000155846	EntrezGene:133522	reactome:R-HSA-2466389	-	-	complex	R-HSA-2466375	-
uniprotkb:Q13510	ENSEMBL:ENSG00000104763	EntrezGene:427	uniprotkb:Q13510	ENSEMBL:ENSG00000104763	EntrezGene:427	complex	R-HSA-1606584	-
ChEBI:29108	-	-	uniprotkb:P14555	ENSEMBL:ENSG00000188257	EntrezGene:5320	complex	R-HSA-1602363	-
reactome:R-HSA-8877285	-	-	uniprotkb:P26374	ENSEMBL:ENSG00000203668	EntrezGene:1122	complex	R-HSA-8877287	-
reactome:R-HSA-166710	-	-	ChEBI:29108	-	-	complex	R-HSA-166719	15199963
uniprotkb:O60674	ENSEMBL:ENSG00000096968	EntrezGene:3717	uniprotkb:Q5VWK5	ENSEMBL:ENSG00000162594	EntrezGene:149233	reaction	R-HSA-8950737	-
reactome:R-HSA-392005	-	-	reactome:R-HSA-390700	-	-	complex	R-HSA-751030	-
uniprotkb:Q92997	ENSEMBL:ENSG00000161202	EntrezGene:1857	uniprotkb:Q6VGS5	-	EntrezGene:68339	complex	R-NUL-5368509	14750955
reactome:R-HSA-111922	-	-	uniprotkb:O43572	ENSEMBL:ENSG00000108599	EntrezGene:11216	complex	R-HSA-992693	-
uniprotkb:Q9BQ51	ENSEMBL:ENSG00000197646	EntrezGene:80380	uniprotkb:P41240	ENSEMBL:ENSG00000103653	EntrezGene:1445	complex	R-HSA-389746	-
uniprotkb:P07225	ENSEMBL:ENSG00000184500	EntrezGene:5627	uniprotkb:Q12866	ENSEMBL:ENSG00000153208	EntrezGene:10461	complex	R-HSA-202770	-
reactome:R-HSA-6808848	-	-	reactome:R-HSA-6808837	-	-	complex	R-HSA-6814050	18287528
reactome:R-HSA-109634	-	-	reactome:R-HIV-167131	-	-	complex	R-HSA-167102	-
uniprotkb:O43516	ENSEMBL:ENSG00000115935	EntrezGene:7456	uniprotkb:Q9NZQ3	ENSEMBL:ENSG00000213672	EntrezGene:51517	reaction	R-HSA-2197691	11157975|10781580|11553796|12213210|11829459|10878810|11340081
uniprotkb:Q96RI0	ENSEMBL:ENSG00000127533	EntrezGene:9002	reactome:R-HSA-398072	-	-	complex	R-HSA-397883	-
reactome:R-HSA-167712	-	-	uniprotkb:Q9UI12	ENSEMBL:ENSG00000047249	EntrezGene:51606	complex	R-HSA-182230	-
reactome:R-HSA-1251963	-	-	reactome:R-HSA-3371351	-	-	reaction	R-HSA-3371385	22479555|15556967
reactome:R-HSA-141440	-	-	reactome:R-HSA-174191	-	-	complex	R-HSA-141410	-
uniprotkb:P19878	ENSEMBL:ENSG00000116701	EntrezGene:4688	uniprotkb:Q9HBY0	ENSEMBL:ENSG00000074771	EntrezGene:50508	complex	R-HSA-5668734	15824103|17583407|16507994|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407|16507994|15824103|18347018|17583407
uniprotkb:P06746	ENSEMBL:ENSG00000070501	EntrezGene:5423	uniprotkb:Q96K76	ENSEMBL:ENSG00000170242	EntrezGene:55031	complex	R-HSA-6783101	-
reactome:R-HSA-186769	-	-	reactome:R-HSA-184206	-	-	complex	R-HSA-186789	-
uniprotkb:P30044-1	ENSEMBL:ENSG00000126432	EntrezGene:25824	uniprotkb:Q99757	ENSEMBL:ENSG00000100348	EntrezGene:25828	reaction	R-HSA-3697894	15280035|12446202
uniprotkb:O60507	ENSEMBL:ENSG00000169902	EntrezGene:8460	uniprotkb:Q9NZ53	ENSEMBL:ENSG00000114631	EntrezGene:50512	reaction	R-HSA-8954262	12889478|9501187|18672380|23481380|18606703
uniprotkb:Q13009	ENSEMBL:ENSG00000156299	EntrezGene:7074	reactome:R-HSA-419164	-	-	reaction	R-HSA-419166	16212495|12101119|9308960
reactome:R-HIV-165533	-	-	uniprotkb:P04618	-	-	reaction	R-HSA-165027	2556643|2406030
uniprotkb:P09848	ENSEMBL:ENSG00000115850	EntrezGene:3938	uniprotkb:P09848	ENSEMBL:ENSG00000115850	EntrezGene:3938	complex	R-HSA-5657997	-
uniprotkb:Q13332	ENSEMBL:ENSG00000105426	EntrezGene:5802	uniprotkb:Q6PJG9	ENSEMBL:ENSG00000173621	EntrezGene:78999	reaction	R-HSA-8855648	26321637
reactome:R-HSA-5672703	-	-	uniprotkb:P27361	ENSEMBL:ENSG00000102882	EntrezGene:5595	complex	R-HSA-5672724	-
uniprotkb:Q9BUU2	ENSEMBL:ENSG00000067365	EntrezGene:79091	uniprotkb:O60870	ENSEMBL:ENSG00000151657	EntrezGene:22944	reaction	R-HSA-8932275	23349634
uniprotkb:P46531	ENSEMBL:ENSG00000148400	EntrezGene:4851	uniprotkb:Q06330	ENSEMBL:ENSG00000168214	EntrezGene:3516	complex	R-HSA-2220969	-
reactome:R-HSA-2730737	-	-	uniprotkb:Q9NR61	ENSEMBL:ENSG00000128917	EntrezGene:54567	complex	R-HSA-2902217	-
reactome:R-HSA-6794292	-	-	uniprotkb:P41594	ENSEMBL:ENSG00000168959	EntrezGene:2915	complex	R-HSA-6794288	-
uniprotkb:O43709	ENSEMBL:ENSG00000071462	EntrezGene:114049	uniprotkb:Q9UI30	ENSEMBL:ENSG00000173113	EntrezGene:51504	complex	R-HSA-6790980	25851604
reactome:R-HSA-109634	-	-	reactome:R-HIV-167112	-	-	complex	R-HSA-167132	-
reactome:R-HSA-1852597	-	-	reactome:R-HSA-1911475	-	-	reaction	R-HSA-1912368	20495621
uniprotkb:Q13467	ENSEMBL:ENSG00000163251	EntrezGene:7855	uniprotkb:P41221	ENSEMBL:ENSG00000114251	EntrezGene:7474	reaction	R-HSA-5140741	17117926|22101459|19910923
uniprotkb:P07585	ENSEMBL:ENSG00000011465	EntrezGene:1634	uniprotkb:P09533	-	-	complex	R-NUL-2466205	-
uniprotkb:Q96S59	ENSEMBL:ENSG00000010017	EntrezGene:10048	uniprotkb:Q07889	ENSEMBL:ENSG00000115904	EntrezGene:6654	complex	R-HSA-8851860	12147692
reactome:R-HSA-422314	-	-	uniprotkb:P01275	ENSEMBL:ENSG00000115263	EntrezGene:2641	reaction	R-HSA-381612	17306374|17444618|8138058|8405712|19861722|18287102|12034449|15569269|7589461|8404634
reactome:R-HSA-5675700	-	-	reactome:R-HSA-5672130	-	-	complex	R-HSA-5675791	-
uniprotkb:Q9UEF7-2	ENSEMBL:ENSG00000133116	EntrezGene:9365	uniprotkb:Q9UEF7-2	ENSEMBL:ENSG00000133116	EntrezGene:9365	complex	R-HSA-190203	-
reactome:R-HSA-2888980	-	-	uniprotkb:Q9H9S0	ENSEMBL:ENSG00000111704	EntrezGene:79923	complex	R-HSA-2889033	20526341|16153702|19829295
reactome:R-HSA-210458	-	-	reactome:R-HSA-210458	-	-	reaction	R-HSA-210430	17478680|17891149|12519779
reactome:R-HSA-264960	-	-	uniprotkb:P09681	ENSEMBL:ENSG00000159224	EntrezGene:2695	reaction	R-HSA-400496	2890159
uniprotkb:P0DMV9	ENSEMBL:ENSG00000204388|ENSEMBL:ENSG00000212866|ENSEMBL:ENSG00000224501|ENSEMBL:ENSG00000231555|ENSEMBL:ENSG00000232804	EntrezGene:3304	reactome:R-HSA-3371520	-	-	complex	R-HSA-3371441	20809635|20084477|7828728
reactome:R-HSA-936428	-	-	uniprotkb:Q7Z434	ENSEMBL:ENSG00000088888	EntrezGene:57506	complex	R-HSA-936373	-
reactome:R-HSA-180738	-	-	reactome:R-HSA-180873	-	-	complex	R-HSA-165537	-
uniprotkb:Q96ST3	ENSEMBL:ENSG00000169375	EntrezGene:25942	uniprotkb:Q96LA8	ENSEMBL:ENSG00000198890	EntrezGene:55170	complex	R-HSA-8935726	10617663|22777353|18316480|22777353|18316480|22777353|18316480|22777353|18316480|22777353|18316480|22777353|18316480|22777353
uniprotkb:Q8IYJ0	ENSEMBL:ENSG00000139200	EntrezGene:196500	uniprotkb:Q8IYJ0	ENSEMBL:ENSG00000139200	EntrezGene:196500	reaction	R-HSA-8862090	22396535|14970179|21241660
uniprotkb:Q9H845	ENSEMBL:ENSG00000177646	EntrezGene:28976	uniprotkb:Q9BQ95	ENSEMBL:ENSG00000130159	EntrezGene:51295	complex	R-HSA-5689052	-
reactome:R-HSA-8852028	-	-	uniprotkb:P34947	ENSEMBL:ENSG00000198873	EntrezGene:2869	complex	R-HSA-8982633	-
uniprotkb:Q8N9I0	ENSEMBL:ENSG00000143858	EntrezGene:127833	ChEBI:60913	-	-	complex	R-HSA-5244408	14504267|9712688
reactome:R-CBO-190047	-	-	uniprotkb:P60880	ENSEMBL:ENSG00000132639	EntrezGene:6616	reaction	R-HSA-194800	15217342|8294407|8243676|8402889|9886085
reactome:R-HSA-6802642	-	-	reactome:R-HSA-6802626	-	-	complex	R-HSA-6802648	-
uniprotkb:P59666	ENSEMBL:ENSG00000239839	EntrezGene:1668	uniprotkb:P01730	ENSEMBL:ENSG00000010610	EntrezGene:920	reaction	R-HSA-1471314	15210812
reactome:R-HSA-6802636	-	-	reactome:R-HSA-6802636	-	-	reaction	R-HSA-6802943	15035987|20179705|25435214|16364920|20141835|20130576|25907612
uniprotkb:Q13177	ENSEMBL:ENSG00000180370	EntrezGene:5062	reactome:R-HSA-5357454	-	-	reaction	R-HSA-5357477	17060906
uniprotkb:P08559	ENSEMBL:ENSG00000131828	EntrezGene:5160	uniprotkb:P11177	ENSEMBL:ENSG00000168291	EntrezGene:5162	complex	R-HSA-69968	2188967|9242632|11752427|11935326|2188967|9242632|11752427|11935326|2188967|9242632|11752427|11935326|2188967|9242632|11752427|11935326|2188967|9242632|11752427|11935326|2188967|9242632|11752427|11935326
uniprotkb:P22105	ENSEMBL:ENSG00000168477|ENSEMBL:ENSG00000229353|ENSEMBL:ENSG00000236236	EntrezGene:7148	uniprotkb:P22105	ENSEMBL:ENSG00000168477|ENSEMBL:ENSG00000229353|ENSEMBL:ENSG00000236236	EntrezGene:7148	complex	R-HSA-2681754	-
ChEBI:29105	-	-	uniprotkb:Q9Y2D0	ENSEMBL:ENSG00000169239	EntrezGene:11238	complex	R-HSA-1237319	-
uniprotkb:Q9P2U7	ENSEMBL:ENSG00000104888	EntrezGene:57030	uniprotkb:P21579	ENSEMBL:ENSG00000067715	EntrezGene:6857	complex	R-HSA-210380	-
reactome:R-HSA-203678	-	-	uniprotkb:Q03135	ENSEMBL:ENSG00000105974	EntrezGene:857	complex	R-HSA-203696	-
reactome:R-HSA-5607622	-	-	reactome:R-HSA-2685702	-	-	complex	R-HSA-5607676	-
uniprotkb:Q9NP94	ENSEMBL:ENSG00000165794	EntrezGene:29986	ChEBI:29105	-	-	reaction	R-HSA-442422	10364181|10610721|12032886|10681536|17550612|11301334|18003899|19755388|12068297
reactome:R-HSA-451920	-	-	uniprotkb:P43405	ENSEMBL:ENSG00000165025	EntrezGene:6850	complex	R-HSA-508449	-
uniprotkb:Q92692	ENSEMBL:ENSG00000130202	EntrezGene:5819	uniprotkb:Q15762	ENSEMBL:ENSG00000150637	EntrezGene:10666	complex	R-HSA-198190	-
reactome:R-HSA-186799	-	-	reactome:R-HSA-184206	-	-	complex	R-HSA-389078	-
uniprotkb:P47992	ENSEMBL:ENSG00000143184	EntrezGene:6375	uniprotkb:P46094	ENSEMBL:ENSG00000173578	EntrezGene:2829	complex	R-HSA-373357	-
reactome:R-HSA-112151	-	-	ChEBI:17677	-	-	reaction	R-HSA-112156	-
uniprotkb:Q9H9S0	ENSEMBL:ENSG00000111704	EntrezGene:79923	uniprotkb:P48431	ENSEMBL:ENSG00000181449	EntrezGene:6657	reaction	R-HSA-6800120	16153702|16846370
uniprotkb:O94973	ENSEMBL:ENSG00000183020	EntrezGene:161	uniprotkb:P63010	ENSEMBL:ENSG00000006125	EntrezGene:163	complex	R-HSA-2130637	-
reactome:R-HSA-534997	-	-	uniprotkb:P07900	ENSEMBL:ENSG00000080824	EntrezGene:3320	complex	R-HSA-202105	-
uniprotkb:Q07889	ENSEMBL:ENSG00000115904	EntrezGene:6654	reactome:R-HSA-5674631	-	-	reaction	R-HSA-428535	-
uniprotkb:P49407	ENSEMBL:ENSG00000137486	EntrezGene:408	uniprotkb:Q9Y496	ENSEMBL:ENSG00000131437	EntrezGene:11127	complex	R-HSA-5632599	18497258
uniprotkb:Q9UBR1	ENSEMBL:ENSG00000100024	EntrezGene:51733	ChEBI:29105	-	-	complex	R-HSA-73465	-
uniprotkb:P09038	ENSEMBL:ENSG00000138685	EntrezGene:2247	uniprotkb:P21803	-	-	complex	R-NUL-8853170	21355848
reactome:R-HSA-6802642	-	-	uniprotkb:P28482	ENSEMBL:ENSG00000100030	EntrezGene:5594	complex	R-HSA-6802648	-
reactome:R-HSA-158318	-	-	uniprotkb:P01042	ENSEMBL:ENSG00000113889	EntrezGene:3827	reaction	R-HSA-158354	11986212|8710908|8195709|500690
uniprotkb:P10599	ENSEMBL:ENSG00000136810	EntrezGene:7295	ChEBI:49031	-	-	reaction	R-HSA-5676940	10452521
reactome:R-HSA-1181132	-	-	reactome:R-HSA-1181130	-	-	reaction	R-HSA-1181155	15150278|15485907|15531507|21356369|21229555
reactome:R-HSA-381656	-	-	reactome:R-HSA-400034	-	-	complex	R-HSA-422311	-
reactome:R-HSA-1250316	-	-	uniprotkb:Q9Y316	ENSEMBL:ENSG00000162959	EntrezGene:51072	complex	R-HSA-6785640	18045866|15156151|20937854
uniprotkb:Q8IYV9	ENSEMBL:ENSG00000182264	EntrezGene:284359	uniprotkb:P21926	ENSEMBL:ENSG00000010278	EntrezGene:928	complex	R-HSA-1297262	-
uniprotkb:O95631	ENSEMBL:ENSG00000065320	EntrezGene:9423	uniprotkb:O95185	ENSEMBL:ENSG00000182168	EntrezGene:8633	complex	R-HSA-418823	-
reactome:R-HSA-109797	-	-	uniprotkb:Q92529	ENSEMBL:ENSG00000148082	EntrezGene:53358	complex	R-HSA-5685367	-
reactome:R-HSA-2130491	-	-	reactome:R-HSA-2130469	-	-	complex	R-HSA-2130552	-
uniprotkb:Q8IYK4	ENSEMBL:ENSG00000198756	EntrezGene:23127	reactome:R-HSA-8948218	-	-	reaction	R-HSA-1981120	20470363|19075007
uniprotkb:Q9H2X6	ENSEMBL:ENSG00000064393	EntrezGene:28996	reactome:R-HSA-3215242	-	-	reaction	R-HSA-6799409	11511362|11740489|11780126|12851404
reactome:R-HSA-8865330	-	-	reactome:R-HSA-8939094	-	-	complex	R-HSA-8939080	10533284|12220513
reactome:R-HSA-2130687	-	-	reactome:R-HSA-2130491	-	-	complex	R-HSA-2130552	-
reactome:R-HSA-8935932	-	-	reactome:R-HSA-8935779	-	-	complex	R-HSA-8935945	25452107
reactome:R-HSA-5685983	-	-	reactome:R-HSA-5685974	-	-	complex	R-HSA-5685989	-
reactome:R-HSA-5339714	-	-	uniprotkb:P35222	ENSEMBL:ENSG00000168036	EntrezGene:1499	complex	R-HSA-5339712	-
uniprotkb:O00560	ENSEMBL:ENSG00000137575	EntrezGene:6386	uniprotkb:O94856	ENSEMBL:ENSG00000163531	EntrezGene:23114	reaction	R-HSA-373738	11152476
reactome:R-HSA-186791	-	-	reactome:R-HSA-380759	-	-	complex	R-HSA-186766	-
reactome:R-HSA-5672686	-	-	uniprotkb:P27361	ENSEMBL:ENSG00000102882	EntrezGene:5595	complex	R-HSA-5672720	-
reactome:R-HSA-171276	-	-	uniprotkb:P51681	ENSEMBL:ENSG00000160791	EntrezGene:1234	complex	R-HSA-171285	-
uniprotkb:Q8NDV7	ENSEMBL:ENSG00000090905	EntrezGene:27327	uniprotkb:Q9HCE1	ENSEMBL:ENSG00000155363	EntrezGene:4343	complex	R-HSA-8935859	-
uniprotkb:P17612	ENSEMBL:ENSG00000072062	EntrezGene:5566	reactome:R-HSA-5610536	-	-	reaction	R-HSA-5610717	17283082|16611981|19056373
reactome:R-HSA-917774	-	-	reactome:R-HSA-917774	-	-	reaction	R-HSA-888589	12750892|11017172|19375301
uniprotkb:P13807	ENSEMBL:ENSG00000104812	EntrezGene:2997	ChEBI:18420	-	-	complex	R-HSA-3322063	-
reactome:R-HSA-5656464	-	-	reactome:R-HSA-5657602	-	-	complex	R-HSA-5657616	-
uniprotkb:P14923	ENSEMBL:ENSG00000173801	EntrezGene:3728	uniprotkb:O60716	ENSEMBL:ENSG00000198561	EntrezGene:1500	reaction	R-HSA-419002	7806582
